title,top_topics,intent,funnel_stage
Como calcular uma nota fiscal com substituição tributária? Aprenda cada etapa e acerte o cálculo!,"['tributária', 'substituição', 'r', 'fiscal', 'nota', 'produto', 'icms', 'preço', 'calcular', 'etapa']",Transacional,Fundo do Funil (BoFu)
Eventos para startups: 7 dicas para ficar de olho e se programar com antecedência,"['startups', '2020', 'evento', 'eventos', 'summit', 'startup', 'empresa', '7', 'mercado', 'sobre']",Informativa,Meio do Funil (MoFu)
Como conseguir investimento para startup? 6 dicas para angariar recursos e financiar a sua ideia,"['startup', 'negócio', 'conseguir', 'empresa', 'capital', 'ideia', 'além', 'empresas', 'recursos', 'investimento']",Informativa,Meio do Funil (MoFu)
Contabilidade para startups: 7 dicas valiosas para colocar em prática agora mesmo e melhorar as rotinas contábeis da empresa,"['startups', 'empresa', 'startup', 'contabilidade', 'dicas', 'confira', 'pode', 'empresas', 'assim', 'fazer']",Comercial,Fundo do Funil (BoFu)
Marketing digital para startups: 6 dicas fundamentais para colocar em prática agora mesmo,"['marketing', 'digital', 'conteúdo', 'startups', 'dicas', 'notas', 'clientes', 'startup', 'estratégias', 'produtos']",Informativa,Meio do Funil (MoFu)
Como emitir nota fiscal de licença de software: 6 dicas essenciais para fazer a emissão correta desse documento,"['software', 'serviço', 'licença', 'fiscal', 'nota', 'emitir', 'produto', 'sobre', 'serviços', 'prestação']",Transacional,Fundo do Funil (BoFu)
Como calcular imposto em nota fiscal de serviço do Simples Nacional 2020 em 3 passos básicos,"['simples', 'nacional', 'serviço', 'alíquota', 'nota', 'fiscal', 'serviços', 'imposto', 'empresa', 'faturamento']",Comercial,Fundo do Funil (BoFu)
Quais os melhores livros de contabilidade? Conheça os 13 principais títulos que todo profissional da área precisa ler!,"['contabilidade', 'editora', 'livro', 'melhores', 'livros', 'autor', 'setor', 'atlas', 'sobre', 'empresas']",Informativa,Meio do Funil (MoFu)
O que faz um analista fiscal? Tudo o que você precisa saber sobre as atribuições deste profissional,"['fiscal', 'analista', 'fiscais', 'empresa', 'análise', 'notas', 'faz', 'profissional', 'tornar', 'sabe']",Informativa,Meio do Funil (MoFu)
Como se tornar um Analista Fiscal? Descubra isso e mais 5 dicas para se destacar nesse importante cargo da área financeira,"['fiscal', 'analista', 'tornar', 'empresas', 'profissionais', 'cargo', 'área', 'setor', 'profissional', 'outras']",Informativa,Meio do Funil (MoFu)
Saiba como otimizar seu sistema de e-commerce,"['pode', 'deve', 'cliente', 'virtual', 'negócio', 'precisa', 'compra', 'assim', 'processo', 'cada']",Transacional,Fundo do Funil (BoFu)
O que faz um Analista Tributário? Por que esse cargo é tão importante para o crescimento da sua empresa?,"['tributário', 'analista', 'fiscal', 'empresas', 'faz', 'impostos', 'desse', 'sobre', 'profissional', 'tributos']",Comercial,Fundo do Funil (BoFu)
O que é FCP na nota fiscal e como preencher esse campo corretamente na NF-e 4.0,"['fcp', 'nota', 'fiscal', 'estado', 'pobreza', 'icms', 'fundo', 'valor', 'combate', 'alíquota']",Transacional,Fundo do Funil (BoFu)
Mercado Pago para cobrança recorrente: como funciona e quais as vantagens dessa modalidade de pagamento?,"['mercado', 'recorrente', 'cobrança', 'pago', 'produtos', 'pagamentos', 'livre', 'plataforma', 'negócio', 'notas']",Transacional,Fundo do Funil (BoFu)
Como fazer cobrança recorrente? Vantagens e 4 dicas para criar,"['cobrança', 'recorrente', 'fazer', 'pode', 'clientes', 'notas', 'vantagens', 'forma', 'modalidade', 'serviço']",Transacional,Fundo do Funil (BoFu)
Como emitir DANFE 2020: passo a passo e 7 dicas que você não pode deixar de seguir,"['danfe', 'passo', 'fiscal', 'emitir', 'nota', 'documento', 'informações', 'eletrônica', 'mercadorias', 'emissão']",Informativa,Meio do Funil (MoFu)
Gateway pagamento mobile: o que é e como essa solução otimiza o processo de vendas on-line?,"['pagamento', 'gateway', 'compra', 'mobile', 'soluções', 'solução', 'api', 'cartão', 'além', 'clientes']",Comercial,Meio do Funil (MoFu)
Fintech meios de pagamento: o que é e como mudou (para melhor) as formas de recebimento,"['pagamento', 'fintech', 'soluções', 'serviços', 'conta', 'pagamentos', 'fintechs', 'via', 'meios', 'cartões']",Transacional,Fundo do Funil (BoFu)
O que é Stone meio de pagamento? Quais os produtos oferecidos? Por que está atraindo cada dia mais clientes?,"['stone', 'conta', 'clientes', 'pagamento', 'cartão', 'maquininhas', 'meio', 'cliente', 'cada', 'empresa']",Transacional,Fundo do Funil (BoFu)
O que é pagamento mobile? Como essa forma de recebimento pode aumentar seu volume de vendas?,"['pagamento', 'mobile', 'via', 'pagamentos', 'digital', 'pay', 'maneira', 'conta', 'nfc', 'diversos']",Transacional,Fundo do Funil (BoFu)
"Moip cobrança recorrente: o que é, como funciona e quais as vantagens desse sistema de pagamentos?","['moip', 'pagamentos', 'pagamento', 'cobrança', 'recorrente', 'clientes', 'empresa', 'wirecard', 'conta', 'serviços']",Transacional,Fundo do Funil (BoFu)
O que é Nota Fiscal Avulsa e quando pode ser utilizada? Entenda!,"['nota', 'fiscal', 'avulsa', 'emissão', 'emitir', 'mei', 'pode', 'assim', 'cada', 'documento']",Comercial,Fundo do Funil (BoFu)
Você sabe como contratar Correios para e-commerce? Veja o passo a passo e todas as vantagens,"['correios', 'contratar', 'contrato', 'fazer', 'serviços', 'empresa', 'vantagens', 'via', 'faturamento', 'ainda']",Comercial,Fundo do Funil (BoFu)
Na dúvida sobre quando emitir CTRC ou Nota Fiscal de Serviço? Descubra neste comparativo e evite prejuízos!,"['fiscal', 'nota', 'serviço', 'emissão', 'ctrc', 'transporte', 'cargas', 'emitir', 'documento', 'conhecimento']",Comercial,Fundo do Funil (BoFu)
Como recuperar nota fiscal emitida? Saiba quais passos seguir e evite problemas com o Fisco,"['nota', 'fiscal', 'recuperar', 'nfe', 'acesso', 'chave', 'emitida', 'fiscais', 'notas', 'cte']",Comercial,Fundo do Funil (BoFu)
Descubra o que é a Stone Pagamentos e por que ela está conquistando o mercado,"['stone', 'empresa', 'pagamentos', 'cliente', 'vendas', 'plano', 'serviço', 'mercado', 'máquinas', 'taxas']",Comercial,Fundo do Funil (BoFu)
O que são meios de pagamentos? Que aspectos considerar antes de contratar um? Quais as principais opções disponíveis no mercado?,"['pagamento', 'meios', 'dias', 'boleto', 'meio', 'vendas', 'aceita', 'r', 'pagamentos', 'recebimento']",Indeterminado,Meio do Funil (MoFu)
Pagar.me ou PagSeguro: principais funcionalidades e tarifas dessas duas plataformas de pagamento,"['pagseguro', 'negócio', 'plataforma', 'sobre', 'principais', 'pagamento', 'conta', 'pode', 'vista', 'taxa']",Comercial,Fundo do Funil (BoFu)
O que é Mercado Pago? Tudo o que você precisa saber sobre essa plataforma de pagamentos on-line,"['mercado', 'pago', 'conta', 'pagamento', 'digital', 'point', 'pagamentos', 'recorrente', 'plataforma', 'pode']",Transacional,Fundo do Funil (BoFu)
Mercado de meios de pagamento no Brasil: como funciona e os principais player do setor,"['pagamento', 'mercado', 'meios', 'brasil', 'pagamentos', 'cartões', 'transações', 'pago', 'empresas', 'funciona']",Transacional,Fundo do Funil (BoFu)
Sabe o que é RPS na nota fiscal? Entenda quando pode ser utilizado e evite problemas fiscais,"['rps', 'nota', 'fiscal', 'serviços', 'emissão', 'recibo', 'provisório', 'documento', 'pode', 'cada']",Comercial,Fundo do Funil (BoFu)
Análise das Demonstrações Contábeis: passo a passo para chegar a um diagnóstico completo,"['análise', 'demonstrações', 'contábeis', 'dados', 'empresa', 'passo', 'indicadores', 'fazer', 'diagnóstico', 'contabilidade']",Transacional,Fundo do Funil (BoFu)
6 exemplos de meios de pagamento para não perder nenhuma venda e aumentar o faturamento,"['pagamento', 'pagamentos', 'plataforma', 'pode', 'crédito', 'taxa', 'meios', 'vídeo', 'conta', 'exemplos']",Transacional,Fundo do Funil (BoFu)
TOP 7 dicas de como estabelecer metas para um departamento de cobrança,"['metas', 'resultados', 'departamento', 'cobrança', 'dica', 'estabelecer', 'equipe', 'colaboradores', 'processo', 'estabelecidas']",Informativa,Meio do Funil (MoFu)
"Aplicativos financeiros para empresas? Caixa, estoque e fluxos sob controle!","['app', 'vendas', 'empresas', 'financeiro', 'empresa', 'controle', 'baixe', 'erp', 'google', 'celular']",Informativa,Meio do Funil (MoFu)
Gateway de pagamento para e-commerce: O que é? Como funciona? Vale a pena mesmo?,"['gateway', 'pagamento', 'loja', 'cliente', 'sobre', 'bem', 'cartões', 'compra', 'dados', 'oferecer']",Indeterminado,Meio do Funil (MoFu)
Exemplos de gateway de pagamento: 5 opções para você implementar na sua empresa,"['pagamento', 'gateway', 'r', 'plataforma', 'taxa', 'pagseguro', 'valor', 'taxas', 'negócio', 'exemplos']",Comercial,Fundo do Funil (BoFu)
"Gateway de pagamento ou intermediador financeiro: as funcionalidades, vantagens e desvantagens de cada um","['intermediador', 'gateway', 'pagamento', 'compra', 'cliente', 'financeiro', 'segurança', 'taxas', 'cartão', 'loja']",Transacional,Fundo do Funil (BoFu)
O que é iugu: o gateway para pagamentos que pode fazer a diferença na sua loja virtual,"['iugu', 'pagamento', 'reais', 'plataforma', 'r', 'pagamentos', 'online', 'gestão', 'compra', 'negócio']",Transacional,Fundo do Funil (BoFu)
As 8 principais rotinas de um departamento fiscal que você precisa conhecer,"['fiscal', 'departamento', 'rotinas', 'sobre', 'fiscais', 'empresa', 'notas', 'informações', 'gestão', 'parte']",Transacional,Fundo do Funil (BoFu)
Você sabe como organizar um departamento fiscal? Confira 6 dicas que vão te ajudar nessa tarefa,"['fiscal', 'departamento', 'empresa', 'organizar', 'notas', 'fiscais', 'gestão', 'dicas', 'melhor', 'regime']",Informativa,Meio do Funil (MoFu)
Gestão de assinatura recorrente: 6 dicas para ter mais eficiência com esse modelo de cobrança,"['recorrente', 'gestão', 'pagamento', 'assinatura', 'clientes', 'cliente', 'forma', 'pode', 'empresa', 'negócio']",Transacional,Fundo do Funil (BoFu)
Melhorias no departamento financeiro: 6 dicas para colocar em prática o quanto antes,"['departamento', 'financeiro', 'empresa', 'melhorias', 'gestão', 'negócio', 'processos', 'possível', 'sobre', 'finanças']",Informativa,Meio do Funil (MoFu)
E-commerce sem estoque: quais as vantagens desse tipo de loja on-line e como ele pode ser o tipo ideal para começar a vender produtos na web,"['estoque', 'produtos', 'loja', 'manter', 'ter', 'produto', 'precisa', 'prazo', 'mercadorias', 'vendas']",Transacional,Fundo do Funil (BoFu)
Multa por não emitir nota fiscal: 6 situações que merecem a sua atenção,"['fiscal', 'nota', 'multa', 'emitir', 'valor', 'notas', 'empresa', 'sobre', 'caso', 'fiscais']",Transacional,Fundo do Funil (BoFu)
Nuvemshop ou Loja Integrada? Confira um raio-x das duas plataformas e saiba qual a mais adequada para o seu negócio,"['loja', 'nuvemshop', 'integrada', 'plano', 'r', 'virtual', 'vai', 'mercado', 'pagamento', 'melhor']",Transacional,Fundo do Funil (BoFu)
Os 5 melhores indicadores de e-commerce para monitorar os resultados da sua loja e direcionar investimentos para setores-chave,"['loja', 'taxa', 'clientes', 'indicadores', 'vendas', 'negócio', '5', 'tempo', 'pode', 'necessário']",Comercial,Meio do Funil (MoFu)
Qual o melhor: PicPay ou PayPal? Saiba como essas duas plataformas para pagamento funcionam,"['picpay', 'paypal', 'taxa', 'melhor', 'plataforma', 'funciona', 'pode', 'pagamentos', 'dinheiro', 'valor']",Transacional,Fundo do Funil (BoFu)
Como calcular imposto de nota fiscal de venda e manter suas obrigações fiscais em dia,"['nota', 'fiscal', 'sobre', 'imposto', 'venda', 'lucro', 'alíquota', 'r', 'valor', 'empresa']",Transacional,Fundo do Funil (BoFu)
Gestão de custos operacionais: 9 dicas para reduzir despesas e potencializar seus lucros,"['custos', 'empresa', 'operacionais', 'gestão', 'pode', 'dicas', 'negócio', 'saber', '9', 'faça']",Comercial,Meio do Funil (MoFu)
Saiba como calcular ICMS da nota fiscal e se mantenha em dia com suas obrigações fiscais,"['icms', 'alíquota', 'estado', 'calcular', 'sobre', 'nota', 'fiscal', 'exemplo', 'produto', 'valor']",Transacional,Fundo do Funil (BoFu)
Como calcular o custo operacional de uma empresa a partir de 3 dicas infalíveis,"['custos', 'custo', 'operacionais', 'operacional', 'empresa', 'despesas', 'faturamento', 'r', 'calcular', 'cálculo']",Transacional,Fundo do Funil (BoFu)
12 tipos de estoque: como usar cada um deles para um gerenciamento otimizado,"['estoque', 'tipos', 'pode', 'mercadorias', 'empresa', 'controle', 'exemplo', 'empresas', 'notas', 'cada']",Transacional,Fundo do Funil (BoFu)
Como criar um workflow: um passo a passo para dinamizar os processos de produção no seu empreendimento,"['workflow', 'empresa', 'trabalho', 'criar', 'etapa', 'processos', 'fluxo', 'forma', 'passo', 'melhor']",Informativa,Meio do Funil (MoFu)
Eventos do mercado financeiro: 8 dicas para o segundo semestre de 2019,"['2019', 'evento', 'mercado', 'eventos', 'financeiro', 'sobre', 'congresso', 'economia', 'paulo', 'brasileiro']",Informativa,Meio do Funil (MoFu)
Indicadores de desempenho para departamento fiscal: 13 KPIs para se manter em dia com o Fisco e evitar prejuízos,"['notas', 'fiscais', 'fiscal', 'empresa', 'entregues', 'desempenho', 'departamento', 'obrigações', 'quantidade', 'imposto']",Transacional,Fundo do Funil (BoFu)
Tipos de chatbot: 5 maneiras de aumentar o engajamento e a experiência do usuário,"['chatbot', 'chatbots', 'exemplo', 'pode', 'tipo', 'sobre', 'tipos', 'usuário', 'clientes', 'usuários']",Transacional,Meio do Funil (MoFu)
E-mail marketing para ecommerce: impulsione suas vendas com 5 dicas poderosas,"['pode', 'ecommerce', 'marketing', 'loja', 'lista', 'precisa', 'confira', 'clientes', 'vendas', 'oferecer']",Transacional,Fundo do Funil (BoFu)
Inbound Marketing para ecommerce: 5 dicas para alavancar as vendas da sua loja virtual,"['marketing', 'inbound', 'ecommerce', 'dicas', 'loja', 'virtual', 'conteúdo', 'vendas', 'compra', 'produtos']",Transacional,Fundo do Funil (BoFu)
Confira 6 exemplos de chatbot e veja como essa ferramenta pode ajudar a otimizar o relacionamento entre público e marca.,"['chatbot', 'empresa', 'exemplos', 'usuário', 'chatbots', 'ferramenta', 'sobre', 'messenger', 'empresas', 'meio']",Comercial,Fundo do Funil (BoFu)
Como saber se um site é seguro e confiável?,"['site', 'sites', 'segurança', 'certificado', 'ssl', 'seguro', 'saber', 'outros', 'url', 'link']",Informativa,Topo do Funil (ToFu)
Como montar a estrutura do departamento financeiro de uma empresa,"['empresa', 'financeiro', 'departamento', 'área', 'estrutura', 'planejamento', 'deve', 'assim', 'áreas', 'manter']",Informativa,Meio do Funil (MoFu)
Como ser um bom gestor: 7 boas práticas que você precisa implementar agora,"['funcionários', 'gestor', 'equipe', 'tarefas', 'bom', 'dicas', 'liderança', 'gestão', 'metas', 'gerentes']",Informativa,Meio do Funil (MoFu)
O Moip é confiável? Vale a pena usar essa plataforma de pagamentos no seu e-commerce?,"['moip', 'conta', 'dados', 'segurança', 'empresa', 'wirecard', 'confiável', 'pagamento', 'clientes', 'brasil']",Comercial,Fundo do Funil (BoFu)
O que é Moip: simplifique as finanças do seu negócio com uma solução completa para receber pagamentos,"['wirecard', 'moip', 'brasil', 'pagamento', 'empresa', 'online', 'oferece', 'pode', 'vendas', 'serviços']",Comercial,Fundo do Funil (BoFu)
Será que o PagSeguro é confiável? Entenda se vale a pena contratar esse serviço para a seu e-commerce,"['pagseguro', 'pagamentos', 'token', 'pagamento', 'empresa', 'confiável', 'segurança', 'api', 'plataforma', 'conta']",Comercial,Fundo do Funil (BoFu)
Como fazer gestão de estoque e seu controle: 10 dicas para melhorar o gerenciamento de mercadorias e manter sua empresa sempre abastecida,"['estoque', 'gestão', 'fazer', 'produtos', 'controle', 'estoques', 'dicas', 'empresa', 'pode', 'vendas']",Transacional,Fundo do Funil (BoFu)
Tudo sobre departamento fiscal e confira 5 dicas para melhorar sua gestão,"['fiscal', 'departamento', 'empresa', 'fiscais', 'setor', 'todas', 'sobre', 'impostos', 'obrigações', 'tudo']",Informativa,Meio do Funil (MoFu)
Gestão do departamento fiscal: 5 dicas descomplicadas para manter-se em dia com o Fisco brasileiro,"['fiscais', 'fiscal', 'empresa', 'departamento', 'gestão', 'controle', 'notas', 'tributária', '5', 'dicas']",Informativa,Meio do Funil (MoFu)
